wavelength_um,value,kind,source_id,source_name,notes
0.7,0.833499999999957,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.725,0.8333499999997297,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.75,0.8331999999983968,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.775,0.8330499999910594,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8,0.8328999999531573,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8250000000000001,0.8327499997694369,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8500000000000001,0.8325999989338951,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8750000000000001,0.8324499953690662,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.9000000000000001,0.8975599390533406,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.9250000000000002,0.9101918379784593,reflectance_proxy,799s366,RELAB magnesium sulfate + short-wavelength proxy,Hybrid RELAB MgSO4-7H2O 0.9-24.9 um plus 0.7-0.9 um proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
