wavelength_um,value,kind,source_id,source_name,notes
0.7,1.045,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.725,1.0445,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.75,1.044,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.775,1.0435,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8,1.043,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8250000000000001,1.0425,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8500000000000001,1.041999999999999,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.8750000000000001,1.0040588210094124,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.9000000000000001,0.997900076046959,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
0.9250000000000002,0.9975175778586354,reflectance_proxy,usgs_h2o_ice_77k_beck,USGS H2O ice 77K + long-wavelength proxy,Hybrid USGS H2O-Ice GDS136 77K BECKa 0.859-2.976 um plus 3-5.2 um ice proxy support; not a single full-range 0.7-5.2 um laboratory spectrum
