wavelength_um,value,kind,source_id,source_name,notes
0.7,0.9966058341361851,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.725,0.9944839395428247,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.75,0.9884371039164263,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.775,0.9869690242050855,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.8,0.9868657049942399,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.8250000000000001,0.9852154089709426,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.8500000000000001,0.9809753155757184,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.8750000000000001,0.9742942897150458,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.9000000000000001,0.9661369838684128,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.9250000000000002,0.9496467199061565,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.9500000000000002,0.926080732321121,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
0.9750000000000002,0.8833747982411545,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.0000000000000002,0.8797506317910982,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.0250000000000004,0.8954400515740643,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.0500000000000003,0.9203816757591187,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.0750000000000002,0.9302588319411704,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.1000000000000003,0.9228296253189056,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.1250000000000004,0.905611896675345,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.1500000000000004,0.8519556546565484,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.1750000000000003,0.7865849016071649,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.2000000000000004,0.7611020808948262,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.2250000000000005,0.7484263479174622,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.2500000000000004,0.7447665127070535,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.2750000000000004,0.7492526488170617,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.3000000000000005,0.7457720501635223,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.3250000000000006,0.7162254597064489,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.3500000000000005,0.6648014529314396,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.3750000000000004,0.6183793663999827,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.4000000000000006,0.5580664215404817,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.4250000000000007,0.4747554177294147,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.4500000000000006,0.4407988333481413,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.4750000000000005,0.42367764821687354,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.5000000000000007,0.4015648018322639,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.5250000000000008,0.4012017028696879,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.5500000000000007,0.40181929916677295,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.5750000000000006,0.4029734393800002,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.6000000000000008,0.40430867189205616,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.6250000000000009,0.4059729480776715,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.6500000000000008,0.4076737409505691,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.6750000000000007,0.40908746066106344,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.7000000000000008,0.48339222080442495,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.7250000000000008,0.40964069640199724,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.7500000000000009,0.41010810930037345,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.775000000000001,0.4102720431174662,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.800000000000001,0.4105472128916646,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.8250000000000008,0.5192672232295826,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.850000000000001,0.4089191275740614,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.875000000000001,0.45919406574021976,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.900000000000001,0.3821155907619268,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.925000000000001,0.368722519241594,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.950000000000001,0.36566203375825945,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
1.9750000000000012,0.3658561228965106,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.000000000000001,0.3722542855800156,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.0250000000000012,0.3758942717729027,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.050000000000001,0.3827536953080903,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.075000000000001,0.388323045191875,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.1000000000000014,0.3890157893081809,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.125000000000001,0.4094480784988436,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.1500000000000012,0.3915707463076147,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.1750000000000016,0.41650804560277666,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.200000000000001,0.3927505217810791,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.2250000000000014,0.41890759101064834,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.2500000000000013,0.39275548386308534,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.2750000000000012,0.413473753097274,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.3000000000000016,0.38642694859226423,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.325000000000001,0.3925933123010288,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.3500000000000014,0.37281475154983246,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.3750000000000018,0.3715528134208739,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.4000000000000012,0.36842852682665445,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.4250000000000016,0.36340949289019026,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.4500000000000015,0.3629294550313852,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.4750000000000014,0.3621818830380852,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.5000000000000018,0.36123049675610064,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.5250000000000012,0.3604969641525547,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.5500000000000016,0.3604142153902967,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.575000000000002,0.36019618043070933,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.6000000000000014,0.359807065824746,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.6250000000000018,0.35867431761297097,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.6500000000000017,0.3571646169280915,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.6750000000000016,0.35515901032992686,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.700000000000002,0.3535047027298675,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.7250000000000014,0.3520402629335265,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.7500000000000018,0.3511493303432277,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.775000000000002,0.35094850585823767,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.8000000000000016,0.35141033589243326,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.825000000000002,0.3514815556599679,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.8500000000000023,0.35203113493214694,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.8750000000000018,0.3530350294160768,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.900000000000002,0.3531861706891493,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.9250000000000016,0.3538078005905176,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.950000000000002,0.35436333882908677,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
2.9750000000000023,0.35410400357280497,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.0000000000000018,0.3540480674419155,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.025000000000002,0.35416296275868503,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.0500000000000025,0.35428551884998394,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.075000000000002,0.3544218599431092,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.1000000000000023,0.3544767153440594,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.1250000000000018,0.35446670049040985,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.150000000000002,0.3544655559890382,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.1750000000000025,0.3545041063943463,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.200000000000002,0.3545146966480806,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.2250000000000023,0.35462676715260527,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.2500000000000027,0.35471747592123504,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.275000000000002,0.3548541434837868,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.3000000000000025,0.35504806807463674,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.325000000000002,0.355303855391233,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.3500000000000023,0.35562627771836725,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.3750000000000027,0.3560593442594372,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.400000000000002,0.3564282508691636,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.4250000000000025,0.3569303359343491,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
3.450000000000003,0.3574324884453759,reflectance,usgs_epsomite,USGS Epsomite GDS149 hydrated magnesium sulfate,Replacement for ocean_salt; baseline retained outside measured coverage
